account,externalReferenceId
97730083,CICA6F5626DE224C06BA
97730308,CIFD061723C9E349649E
97730582,CID83BED5CFF7D4D6783
97610919,CI92944D338B4A46B8B7
97730187,CI06839FA505E44CD68B
97730406,CI4BFFC49CEED4435480
86100015,CIB13262B08B3A4E70B9
97730087,CIAE2D3398F6C54F4C81
97730311,CIC85779E912694ACC8F
97730583,CI424D5C65ED974C5AAE
38825966,CIE69CB6EDC3B749B98D
97730193,CI11504BD4F4D744918C
97730411,CID4B0C1F1CC1B4693BE
86100016,CI5EFA5FAB39F54067B3
97730088,CI17CDA47C59B545D896
97730314,CI7EB5569742FA41B3B8
97730584,CIF2F1EA7CCF4F449AAE
38825966,CI504269C9589345128A
97730200,CIE53BF6A48A4B499484
97730412,CI9BD6A0EB9BF0456A88
86100017,CI0E9876A71A2A4CBFBE
97730315,CI6EE488049C634F85A5
97730091,CI80F2DCC9A385463A94
97730590,CI55506604C9AF4AA391
97728746,CI998C54FFB2424126B6
97730222,CI7E8FE60046404E44A4
97730415,CIEDDF5339D01A422D84
97730101,CI211EAFB0B9BB41F1B2
97730316,CIDD6FF1C27DBC46A1BD
97730595,CI3AC68459777442759E
97728746,CIA3B864B1E69245AF95
97730224,CI584D41919F4E48E294
86100017,CI96B69093F56A44C880
97730416,CI0C879D6488DC4C5881
86100019,CI799AEFF81576463FB0
97730321,CI36BD661E2AB6430AA3
97730602,CIA07512287BF8489FBE
97730105,CI9AE731D3D38149DD91
97728627,CI691DCD10BB4240C0A5
97730226,CIED1F286DFEF34C8083
97730420,CI6CF1435BD72D490BBD
86100020,CIC6447E0110A34622B5
97730106,CIDD5C167A62EA449594
97730323,CI9198AEB227D544C691
97740936,CI7B49B2F44D684400AD
97730605,CI93E60DE458F0498599
97730228,CIAC93D6B29FF04E339D
86100021,CI3B10748CCC584C4D87
97730437,CI77C9C979604B4CD5A9
97730107,CIAA7E953085F4459D9D
97730324,CI00E9FB8FC88348CB8F
97730606,CI30D61BE073904104A4
97729179,CID01489EEFEC84C69AB
97730233,CI2B1EECE5439F440F86
97730445,CIA483354B71C9475D9E
86100022,CIEA7D402E3EA94BE89C
97730110,CI27AE498CAA614F4680
97730326,CI2490A409735A4509AD
97730607,CI5F03B65D3A4E441C88
97728634,CI4CBFDD719BAA4F06B0
97730234,CI04CEF07AF60C4DF9AF
97730451,CI9B99B14F73C9492C95
86100023,CI01913CAD80614EC8AD
97730111,CI7F4B98F55BD0464680
97730331,CI25AD52B4CB174108B8
97730608,CIF416142F1408422193
97728638,CI23FBAA2C640549889B
97730235,CI532EAA365CB04664BC
97730452,CI29ED87BCC5FD46F691
86100024,CIACC59450DE6D4BE683
97730112,CIC8831058B0A441DBB9
97730335,CI6C3E4F2464E74B11B6
97730615,CI139BB1C68FC04B9DAA
97730235,CIC16464C819924D278E
97730460,CI2B0F93DE64A7461FBA
97728629,CI62C810F0213847DA82
86100025,CI30925E382677440F95
97730114,CIB8EFE5BBEC6D43DABE
97730336,CI4549BAC7E14C428583
97730616,CIAB772DEE9C7C4D469F
97730002,CI3FD9EEF1C7B54DC28B
97730243,CI25BC885E053C4FCFBF
97730461,CI3946664EF26E4F34A4
86100026,CID9F192896306492E98
97730124,CI3640E4AE6ED54B7A9B
97730337,CI6BA4749E91B94F02B6
97730619,CIEAA3634FF9ED4DAB88
97730005,CICC14EB99F1CD4E368E
97730246,CI4550FE1AE2C84CF4BD
97730462,CI0F744234B9F54E3FAA
86100027,CI8778A814E95446DC8F
97730125,CIA59FECA06B0E476CB5
97730339,CI429BB9C7C65A4F4784
97730667,CI72A65F36CEC343968F
97730022,CIE5D3839F255742A3BF
97730463,CI57179C4619BD46FE9A
97730251,CI8ED90E7C3D3B4569AF
86100028,CI19A2E556ED2448F28E
97730342,CI6CFBCE1502C54B24A6
97730126,CI93582A42356E4A7AA8
97730668,CIAA63239324AE4DEDAE
97730030,CIC4389B437958456EBB
97730266,CI17AD2E108ECD46AC97
97730466,CI03E82DF349EB40E6AF
86100029,CI9E205FB132844394A8
97730127,CI6421B25D9AC84D9594
97730343,CI843994D3EB3640DDAB
97730670,CI7BDD2C8E8A60469891
97730054,CI7CF4366C9F7E44589B
97730268,CI2F11AF5A174B49AF98
86100030,CIA1E5757EF276472AA8
97730467,CI84EAA63DFFE943D79A
97730129,CIEEE3C66DD6CE4EC6BC
97730344,CIBAC3BD4BE11642678B
86100001,CIFA256C299A9149E79D
97730057,CI1A61BB1D9F534546B2
97730271,CIB9D71CE1CF8740DDB5
97730468,CI5A97529C7E3D4084A4
86100031,CIB013A470D3E24A5C8F
97730143,CIEC2EF0B429A6401CB0
97730345,CI25080E2E378E450DA0
86100002,CI740C26EB295940E38E
97730058,CI5E5E45970DE74868AB
97730002,CI6C10401FB0DA4F1FAC
97730243,CID22E869914B2484598
97730461,CIDA6CAA1A050D49B58C
86100026,CI69DAA9D97C914CBEB4
97730125,CIAFD419FC03BB4F0EA8
97730337,CIBF89509429D843079F
97730619,CI4FFC3680EE1442EC94
97730246,CI34A82A77803A4AE7A9
97730005,CI8FF05055F64F43F58B
97730462,CIB44405606FF1485793
86100027,CI0BEC89649A3542E1B7
97730125,CID42A9664BFEC49D486
97730339,CI12333792F81A4D21A4
97730667,CIFFBD4F7C45DE4FA3B6
97730022,CIF184C753BAD2498098
97730251,CI501104D98E024B288C
97730463,CI68BFD29BD1F046519C
86100028,CIE71D0266753E45D3B6
97730126,CI2D0F33D2D3634423B2
97730668,CIA6C4B245D15C49CFB8
97730342,CI99A7A42D85024FEA88
97730030,CIEAAD775D21A941ADB9
97730266,CI8BD0B6E1AA394922B5
97730466,CI0820050BBA2C459CA6
86100029,CI1553624ED73B4B35BC
97730127,CI0E938DCF8CE04BF0BF
97730343,CI069B8AC378D142B5B8
97730670,CIB8D5C0940B384763B1
97730054,CI5A8BF448639145D78F
97730268,CI010516FA45524ADA95
97730467,CI2031C0609D84450CAF
86100030,CI8363D0F960154F4D9B
97730143,CID6448B1E14224A06B1
97730344,CI492EB6345C3840FF8F
86100001,CICFE0D1648AF7442B9E
97730057,CIBAD1768C5E494C0895
97730271,CICEACEBD42CC6473286
97730468,CIA845D3DCA23147FF81
86100031,CIF0BE8D4449704E4894
97730143,CIA9FA6B8C798449E58F
97730345,CIA65367131279400381
86100002,CIE2687CE9D9C746F98C
97730058,CIEC2A48CD7EAE49DD97
97730274,CIC35DBF1AD8DD49F39E
97730470,CI1E5B7B8CC3CA40E3AD
97730151,CI5DD16F608FBA410F94
97730346,CID1088FBEB5EF4EF8AB
86100003,CICE27469195704C18A8
97730059,CI701DA30BBDEE47B8AD
97730277,CI60B35E41F6E644C6A9
86100032,CI9804B0189DF74F80BF
97730475,CI14F30FF59B5A48D5B5
86100033,CI87387CDDC36B40B9A7
97730153,CI728069DB32E448358E
97730347,CI4FD5FF5EBC274D9FA6
86100004,CIE617BCE31254465781
97730060,CI1C145435C9274E4296
97730283,CIE242C5591C024835B1
97730476,CIA70046214EF1419E90
86100034,CI7B1707D8CD6F467AB2
97730158,CIFF29202B98CF4E6F9D
97730353,CIC02CF3C734B84B4BA6
86100005,CI6D34D949DA504A80B1
97730062,CI2F9803FE18154446BD
97730285,CIEBF52002155A400A8E
97730477,CI5DC81295A9AA462293
86100035,CI8AFFC8A38C3743688D
97730162,CIB588E491FB8A45E082
97730350,CIE416BED4D6954023A9
86100006,CIF828097E53BD4209A1
97730063,CI12AADB0A213C4BDC90
97730286,CIAFFB66F102D640A494
97730481,CIDE404F8A0D22430493
86100036,CI6A776882CACE475386
97730167,CI5F08205577E04447A7
86100007,CI6C61FA4565E94F2481
97730353,CI70FFDE3908A344FEB3
97730064,CI2C086CC531E041E8B5
97730482,CI78BE2D6D55D14919B3
97662981,CI7F27963FE17E42CDBF
97730287,CI95ECF58FDAE84EAB86
97730170,CI49A9321803214EF68D
97730354,CI28F95D693A8F43B9B9
86100008,CI486D4B96FAB44A22B3
97730067,CID945C3AADDF94EC4B4
97730290,CI68D44F50170644FDB3
97643309,CI01607FE546384E8683
97730484,CI963EAB49582F47B681
97730172,CIFFE1DD4DBD5E4E7DB1
97730356,CI125B9453FEC648BDB6
86100009,CI7189CF647FA14164B5
97730069,CI0DA989BDFC1A4561A1
97730294,CI6A49F5262C444AE5A9
97730487,CI54F7EE206E8F45839A
97745795,CI2A781C2FCDA84868BF
97730174,CI15F0A497E1544E2D80
97730379,CI540D1C94E71F4CD780
86100010,CI7310A35BEBBF4EA387
97730071,CI9A56963A206A4B2489
97730295,CIBEB9C4AF50DC4F6293
97730488,CI6A3ECFDCD2BB43F692
97745795,CI60513F15CC8B4046BB
97730176,CI211F46174CBC44AEAF
97730396,CI553B6F6DF6B944D09A
86100011,CIA2D5107413C040C094
97730075,CIC3AE068258E64435B7
97730296,CIB4EA580C55C7496692
97730570,CIA8DA7174ECC244308D
38832157,CI7BD8590A97534B46B5
97730177,CI2DFE736832944B8198
97730402,CI286D791B68B04676B6
86100012,CI1DD915177F62486DBF
97730076,CID9D00C34F97849408E
97730301,CI7F4910FE37A94CC383
97730578,CI4E2A8840395E40638B
97717286,CICFD92DB0656D4FB0AA
97730179,CI34EDF5C7463F404E97
97730403,CID2921AD044FC4DA486
86100013,CI3DABCB389D2F4CF3B8
97730078,CIECC989BF1959439DB1
97730305,CI355EE226C6804895A7
97730581,CIE35C1F936DB34D0A93
97736044,CI680E3070EC37409E9C
97730185,CI61AAA3CF6E3F455385
97730405,CI9594FDD492504674B1
86100014,CI2EEF095FC7BD4767BC
97730083,CI7A53B0948F1F4C74BA
97730308,CIFD89942668524A1180
97730582,CI7F0C573808F3417886
97610919,CIA77874BFB010437A82
97730187,CI8781AED1231F47B19B
97730406,CIF57F5AD714224CDEA9
97730087,CI7F98EC58B121457BB7
86100015,CI956CC1DC77544FF1B9
97730311,CID11DD134C76342C98E
97730583,CI29065D4F9DD644B3AA
38825966,CIC45EE43A060D455793
97730193,CI10C4126B7FB6432999
97730411,CI25EE1987334043D495
86100016,CI2D3110BCD84C42DEBF
97730088,CID4307E4E870B4359BC
97730314,CIE93787A3644E4DD7BE
97730584,CI15A6AA7B6B9645A4AC
97728628,CI0B151CED3945451E9D
97730200,CI8F2FC42274F5473998
97730412,CI58EE2AF10E8C45F0A2
86100017,CI31AD00269FEB4075A1
97730091,CI3B0238FB0E044F229F
97730315,CI7E171ABE24F2490182
97730590,CIA79114BDB55A4778AC
97728746,CI6A827E199E3C4B78A9
97730222,CI5E4C992742D2462CBE
97730415,CI6D0E29B0B4254CBC85
97730101,CIAFEE3F8C1E964CA9B9
86100018,CI86E7864A21BC431EB0
97730316,CI9E01321C87D5403D92
97730595,CIDF460521C70441E6AA
97728637,CICB49FC469A794464A5
97730224,CI0F82D63F74D74FBDAA
97730416,CI42AA6D4B76494ECA90
86100019,CI44AA49ED2EE141B78E
97730105,CI46C8DD44E04143DD96
97730321,CIAE0BF8963A704143BD
97730602,CI09E6FC9083AF4859A8
97728627,CIF480FD6325BE4E6EAA
97730226,CI02952DA725924255A5
97730420,CI4D38565266354BB49C
86100020,CI1AB1E05973B441AF8C
97730106,CID5193D79561F4619A2
97730323,CI77D05E40ABB64E3BA9
97730605,CIA48D88EC0C254B4796
97740936,CI0FB4738AC0694EAE8C
97730228,CI38F1FD8D18F246CFA1
97730437,CI6DCC141C81E044209F
86100021,CI9A881053A471444192
97730107,CI7B71849A4BA9403AA7
97730324,CI454E4123EB8B459392
97730606,CIAE51040526374E659E
97729179,CIF7CF7B86F3AF400E89
97730233,CIBC38D938BE0846EC95
97730445,CIB69C70585C914EDABA
86100022,CIAF6CB8A2A394402399
97730110,CI22A99C65DD3C432F8E
97730326,CIB229CD41C202405E90
