balanceAccountId,businessDate,status
076000001X,Available
082100791X,Available
082101541X,Available
082101551X,Available
082101561X,Available
082102541X,Available
082102551X,Available
082102561X,Available
082130001X,Available
082140001X,Available
083012541X,Available
083012551X,Available
083012561X,Available
083022541X,Available
083022551X,Available
083022561X,Available
083050001X,Available
083060001X,Available
083100791X,Available
085100781X,Available
085103781X,Available
085202781X,Available
086100011X,Available
086100021X,Available
086100031X,Available
086100041X,Available
086100051X,Available
086100061X,Available
086100071X,Available
086100081X,Available
086100091X,Available
086100101X,Available
086100111X,Available
086100121X,Available
086100131X,Available
086100151X,Available
086100171X,Available
086379721X,Available
086379731X,Available
086379751X,Available
086379761X,Available
086379771X,Available
086379781X,Available
086379791X,Available
086379801X,Available
086379811X,Available
086379821X,Available
086379831X,Available
086379841X,Available
086379851X,Available
086399721X,Available
086439721X,Available
086479721X,Available
086479731X,Available
086479741X,Available
0864897210,Available
086500001X,Available
086519721X,Available
0866197312,Available
086639711X,Available
086649721X,Available
086669721X,Available
086679711X,Available
086679721X,Available
086679731X,Available
086699721X,Available
086709721X,Available
086729721X,Available
086739721X,Available
086749691X,Available
086749701X,Available
086749711X,Available
086749721X,Available
086749731X,Available
086749751X,Available
086749761X,Available
086749771X,Available
086749781X,Available
086749791X,Available
086759721X,Available
086769721X,Available
086779721X,Available
086779731X,Available
086789721X,Available
086789731X,Available
086789741X,Available
086789751X,Available
086799721X,Available
090000101X,Available
090000201X,Available
090000301X,Available
090000451X,Available
090000501X,Available
090000701X,Available
090000801X,Available
090000901X,Available
090600001X,Available
090600011X,Available
090600081X,Available
090600091X,Available
0940002719,Available
0940002819,Available
094006001X,Available
094006011X,Available
0946999919,Available
096075661X,Available
096600001X,Available
0966701013,Available
096699914,Available
09669999,Available
096699991X,Available
0966999914,Available
098500031X,Available
098500047X,Available
098500048X,Available
098500051X,Available
098500057X,Available
098500061X,Available
098500071X,Available
098500081X,Available
098500091X,Available
098500101X,Available
098500111X,Available
098500121X,Available
098500131X,Available
098500141X,Available
098500151X,Available
098500161X,Available
098500171X,Available
098500181X,Available
098500191X,Available
098600031X,Available
098600048X,Available
098600049X,Available
098600058X,Available
098600061X,Available
098600071X,Available
098600081X,Available
098600091X,Available
098600101X,Available
098600111X,Available
098600121X,Available
098600131X,Available
098600141X,Available
098600151X,Available
098600161X,Available
098600171X,Available
098600181X,Available
098600191X,Available
098709791X,Available
098792451X,Available
098794001X,Available
098795001X,Available
098795011X,Available
098799021X,Available
098799979X,Available
098799989X,Available
098990001X,Available
098990021X,Available
098990031X,Available
098990041X,Available
098990051X,Available
098990061X,Available
098990071X,Available
098990081X,Available
098990091X,Available
098990101X,Available
098990111X,Available
098990121X,Available
098990131X,Available
098990141X,Available
098990151X,Available
098990161X,Available
098990181X,Available
098990191X,Available
098990201X,Available
098990211X,Available
098990241X,Available
098990251X,Available
098990401X,Available
098990411X,Available
098990421X,Available
098990451X,Available
098990481X,Available
098990511X,Available
098990561X,Available
098990631X,Available
098990681X,Available
098990691X,Available
098990721X,Available
098990741X,Available
098990771X,Available
098990861X,Available
098990961X,Available
098990981X,Available
098991011X,Available
098991021X,Available
098991031X,Available
098991041X,Available
098991131X,Available
098991221X,Available
098991301X,Available
098991321X,Available
098991401X,Available
098991571X,Available
098991601X,Available
098991621X,Available
098991731X,Available
098991741X,Available
098991751X,Available
098992071X,Available
098992171X,Available
098992331X,Available
098992341X,Available
098992421X,Available
098992431X,Available
098992441X,Available
098992451X,Available
098992461X,Available
098992471X,Available
098992521X,Available
099500041X,Available
099600041X,Available
1-GSCCFAIL,Available
1-MATWASH,Available
1-TRDPNDL,Available
1-TRDPNDS,Available
1000000000,Available
1000000001,Available
1000000002,Available
1000000003,Available
1000000004,Available
1000000005,Available
1000000006,Available
1000000007,Available
1000000008,Available
1200BC,Available
1200RV,Available
123456,Available
131100,Available
131200,Available
131300,Available
1500BC,Available
1500RV,Available
170500,Available
191500,Available
2200LC,Available
2200RP,Available
231200,Available
231300,Available
2500LC,Available
2500RP,Available
4100BC,Available
4100RV,Available
5100LC,Available
5100RP,Available
062000721X,Available
062000721X,Available
067199721X,Available
062000721X,Available
012100351X,Available
022100351X,Available
013002211X,Available
062000721X,Available
012100291X,Available
012100421X,Available
012100481X,Available
012100501X,Available
012100511X,Available
012100521X,Available
012100611X,Available
012100631X,Available
013002291X,Available
013002421X,Available
013002501X,Available
013002511X,Available
013002611X,Available
013002631X,Available
016000291X,Available
016000421X,Available
016000481X,Available
016000501X,Available
016000511X,Available
016000521X,Available
016000611X,Available
016000631X,Available
016510001X,Available
022100291X,Available
022100421X,Available
022100481X,Available
022100501X,Available
022100511X,Available
022100521X,Available
022100611X,Available
022100631X,Available
023002291X,Available
023002421X,Available
023002501X,Available
023002511X,Available
023002611X,Available
023002631X,Available
062000421X,Available
062000501X,Available
062000511X,Available
062000611X,Available
062000721X,Available
063304521X,Available
066005421X,Available
066005481X,Available
066005501X,Available
066005511X,Available
066005521X,Available
066005611X,Available
067006481X,Available
067006501X,Available
067006511X,Available
067006521X,Available
067006611X,Available
072000501X,Available
072000511X,Available
072000611X,Available
073304521X,Available
001724041X,Available
001734041X,Available
036734041X,Available
037724041X,Available
038734041X,Available
039724041X,Available
061106771X,Available
062100771X,Available
074899771X,Available
086749771X,Available
098500131X,Available
098600131X,Available
001726001X,Available
001736001X,Available
036736001X,Available
037726001X,Available
038736001X,Available
039726001X,Available
062000721X,Available
062000721X,Available
067006211X,Available
012100011X,Available
012100041X,Available
012100191X,Available
012100211X,Available
012100291X,Available
012100301X,Available
012100401X,Available
012100431X,Available
012100511X,Available
012100611X,Available
012100641X,Available
012100741X,Available
012100751X,Available
012101001X,Available
013002011X,Available
013002041X,Available
013002211X,Available
013002291X,Available
013002301X,Available
013002401X,Available
013002431X,Available
013002511X,Available
013002611X,Available
013002641X,Available
014000073X,Available
014000731X,Available
014001171X,Available
014100791X,Available
016000001X,Available
016000011X,Available
016000041X,Available
016000191X,Available
016000211X,Available
016000291X,Available
016000301X,Available
016000401X,Available
016000431X,Available
016000511X,Available
016000611X,Available
016000641X,Available
016000711X,Available
016000741X,Available
016000751X,Available
016510001X,Available
022100011X,Available
022100041X,Available
022100191X,Available
022100211X,Available
022100291X,Available
022100301X,Available
022100401X,Available
022100431X,Available
022100511X,Available
022100611X,Available
022100641X,Available
022100741X,Available
022100751X,Available
022101001X,Available
023002011X,Available
023002041X,Available
023002211X,Available
023002291X,Available
023002301X,Available
023002401X,Available
023002511X,Available
023002611X,Available
023002641X,Available
024000731X,Available
024100791X,Available
046000021X,Available
046000031X,Available
046002461X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000211X,Available
062000301X,Available
062000401X,Available
062000431X,Available
062000511X,Available
062000611X,Available
062000641X,Available
062000701X,Available
062000721X,Available
062000751X,Available
063304191X,Available
066005191X,Available
066005211X,Available
066005291X,Available
066005301X,Available
066005401X,Available
066005431X,Available
066005511X,Available
066005611X,Available
066005641X,Available
066005711X,Available
066005741X,Available
066005751X,Available
067006011X,Available
067006041X,Available
067006191X,Available
067006211X,Available
067006291X,Available
067006301X,Available
067006401X,Available
067006431X,Available
067006511X,Available
067006611X,Available
067006641X,Available
067006711X,Available
067006741X,Available
067006751X,Available
067106721X,Available
067199721X,Available
072000211X,Available
072000291X,Available
072000301X,Available
072000511X,Available
072000611X,Available
072000641X,Available
072000721X,Available
073304191X,Available
074001121X,Available
074001141X,Available
074001311X,Available
082100791X,Available
083100791X,Available
086100171X,Available
012100211X,Available
012100611X,Available
012100751X,Available
013002211X,Available
013002611X,Available
014000731X,Available
016000211X,Available
016000611X,Available
016000751X,Available
022100211X,Available
022100611X,Available
022100751X,Available
023002211X,Available
023002611X,Available
024000731X,Available
053000001X,Available
054000001X,Available
062000211X,Available
062000611X,Available
062000721X,Available
066005211X,Available
066005611X,Available
066005751X,Available
067006211X,Available
067006611X,Available
067006751X,Available
067106721X,Available
067199721X,Available
072000211X,Available
072000611X,Available
012100011X,Available
012100041X,Available
012100171X,Available
012100191X,Available
012100211X,Available
012100301X,Available
012100401X,Available
012100411X,Available
012100511X,Available
012100611X,Available
012100641X,Available
012100751X,Available
012101001X,Available
013002011X,Available
013002171X,Available
013002211X,Available
013002301X,Available
013002401X,Available
013002411X,Available
013002511X,Available
013002611X,Available
013002641X,Available
014000073X,Available
014000731X,Available
016000001X,Available
016000011X,Available
016000041X,Available
016000171X,Available
016000191X,Available
016000211X,Available
016000301X,Available
016000401X,Available
016000411X,Available
016000511X,Available
016000611X,Available
016000641X,Available
016000711X,Available
016000751X,Available
016510001X,Available
022100011X,Available
022100041X,Available
022100171X,Available
022100191X,Available
022100211X,Available
022100301X,Available
022100401X,Available
022100411X,Available
022100511X,Available
022100561X,Available
022100611X,Available
022100641X,Available
022100751X,Available
022101001X,Available
023002011X,Available
023002171X,Available
023002211X,Available
023002301X,Available
023002401X,Available
023002411X,Available
023002511X,Available
023002611X,Available
023002641X,Available
024000731X,Available
046000021X,Available
046002461X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000011X,Available
062000171X,Available
062000211X,Available
062000301X,Available
062000411X,Available
062000511X,Available
062000611X,Available
062000641X,Available
062000721X,Available
063304191X,Available
066005191X,Available
066005211X,Available
066005301X,Available
066005511X,Available
066005561X,Available
066005611X,Available
066005641X,Available
066005711X,Available
066005751X,Available
067006001X,Available
067006171X,Available
067006191X,Available
067006211X,Available
067006301X,Available
067006411X,Available
067006511X,Available
067006611X,Available
067006641X,Available
067006751X,Available
067106721X,Available
067199721X,Available
072000211X,Available
072000301X,Available
072000511X,Available
072000611X,Available
072000641X,Available
072000721X,Available
082101561X,Available
082102561X,Available
082130001X,Available
082140001X,Available
083012561X,Available
083022561X,Available
083050001X,Available
083060001X,Available
012100211X,Available
012100291X,Available
012100511X,Available
012100611X,Available
012100641X,Available
012100741X,Available
012100751X,Available
013002211X,Available
013002291X,Available
013002511X,Available
013002611X,Available
013002641X,Available
016000211X,Available
016000291X,Available
016000511X,Available
016000611X,Available
016000641X,Available
016000711X,Available
016000741X,Available
016000751X,Available
016510001X,Available
022100211X,Available
022100291X,Available
022100511X,Available
022100611X,Available
022100641X,Available
022100741X,Available
022100751X,Available
023002211X,Available
023002291X,Available
023002511X,Available
023002611X,Available
023002641X,Available
046002461X,Available
053000001X,Available
054000001X,Available
062000211X,Available
062000511X,Available
062000611X,Available
062000641X,Available
062000721X,Available
066005211X,Available
066005511X,Available
066005611X,Available
066005641X,Available
066005711X,Available
066005751X,Available
067006211X,Available
067006511X,Available
067006611X,Available
067006641X,Available
067006711X,Available
067006741X,Available
067006751X,Available
067106721X,Available
067199721X,Available
072000211X,Available
072000511X,Available
072000611X,Available
072000641X,Available
074001021X,Available
012100211X,Available
012100611X,Available
012100751X,Available
013002211X,Available
013002611X,Available
016000211X,Available
016000611X,Available
016000751X,Available
016510001X,Available
022100211X,Available
022100611X,Available
022100751X,Available
023002211X,Available
023002611X,Available
053000001X,Available
054000001X,Available
062000211X,Available
062000611X,Available
062000721X,Available
066005211X,Available
066005611X,Available
066005751X,Available
067006211X,Available
067006611X,Available
067006751X,Available
067106721X,Available
067199721X,Available
072000211X,Available
072000611X,Available
074001261X,Available
012100151X,Available
012100211X,Available
012100611X,Available
012100751X,Available
013002151X,Available
013002211X,Available
013002611X,Available
014001221X,Available
016000151X,Available
016000211X,Available
016000611X,Available
022100151X,Available
022100211X,Available
022100611X,Available
023002151X,Available
023002211X,Available
023002611X,Available
053000001X,Available
054000001X,Available
062000151X,Available
062000211X,Available
062000611X,Available
062000721X,Available
066005151X,Available
066005211X,Available
066005611X,Available
067006151X,Available
067006211X,Available
067006611X,Available
067006751X,Available
067106721X,Available
067199721X,Available
072000151X,Available
075002001X,Available
012100011X,Available
012100041X,Available
012100171X,Available
012100191X,Available
012100211X,Available
012100291X,Available
012100301X,Available
012100401X,Available
012100411X,Available
012100451X,Available
012100511X,Available
012100611X,Available
012100641X,Available
012100751X,Available
013002001X,Available
013002011X,Available
013002041X,Available
013002211X,Available
013002291X,Available
013002301X,Available
013002401X,Available
013002411X,Available
013002511X,Available
013002611X,Available
013002641X,Available
016000011X,Available
016000041X,Available
016000171X,Available
016000191X,Available
016000211X,Available
016000291X,Available
016000301X,Available
016000401X,Available
016000411X,Available
016000451X,Available
016000511X,Available
016000611X,Available
016000641X,Available
016000751X,Available
016510001X,Available
022100011X,Available
022100041X,Available
022100171X,Available
022100191X,Available
022100211X,Available
022100291X,Available
022100301X,Available
022100401X,Available
022100411X,Available
022100451X,Available
022100511X,Available
022100611X,Available
022100641X,Available
022100751X,Available
023002001X,Available
023002011X,Available
023002041X,Available
023002211X,Available
023002291X,Available
023002301X,Available
023002401X,Available
023002411X,Available
023002511X,Available
023002611X,Available
023002641X,Available
046000251X,Available
046002461X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000011X,Available
062000211X,Available
062000291X,Available
062000301X,Available
062000611X,Available
062000641X,Available
062000701X,Available
062000721X,Available
063304191X,Available
066005041X,Available
066005191X,Available
066005211X,Available
066005611X,Available
066005641X,Available
066005711X,Available
066005751X,Available
067006011X,Available
067006041X,Available
067006191X,Available
067006211X,Available
067006291X,Available
067006401X,Available
067006611X,Available
067006641X,Available
067006751X,Available
067106721X,Available
067199721X,Available
072000211X,Available
072000291X,Available
072000611X,Available
072000641X,Available
072000721X,Available
073304191X,Available
012100011X,Available
012100041X,Available
012100191X,Available
012100211X,Available
012100611X,Available
012100641X,Available
013002011X,Available
013002041X,Available
013002211X,Available
013002611X,Available
013002641X,Available
014001181X,Available
016000011X,Available
016000041X,Available
016000191X,Available
016000211X,Available
016000611X,Available
016000641X,Available
022100011X,Available
022100041X,Available
022100191X,Available
022100211X,Available
022100611X,Available
022100641X,Available
023002011X,Available
023002041X,Available
023002211X,Available
023002611X,Available
023002641X,Available
053000001X,Available
054000001X,Available
062000011X,Available
062000041X,Available
062000211X,Available
062000611X,Available
062000641X,Available
062000721X,Available
066005011X,Available
066005041X,Available
066005191X,Available
066005211X,Available
066005611X,Available
066005641X,Available
067006011X,Available
067006041X,Available
067006191X,Available
067006211X,Available
067006611X,Available
067006641X,Available
067106721X,Available
072000041X,Available
072000211X,Available
072000611X,Available
072000641X,Available
074001151X,Available
062000721X,Available
067006611X,Available
023002611X,Available
072000611X,Available
062000721X,Available
012100141X,Available
012100401X,Available
012100411X,Available
012100511X,Available
012100611X,Available
012100691X,Available
013002141X,Available
013002401X,Available
013002411X,Available
013002511X,Available
013002611X,Available
016000141X,Available
016000401X,Available
016000411X,Available
016000511X,Available
016000611X,Available
016000691X,Available
016510001X,Available
022100141X,Available
022100401X,Available
022100411X,Available
022100511X,Available
022100611X,Available
022100691X,Available
023002141X,Available
023002401X,Available
023002411X,Available
023002511X,Available
023002611X,Available
053000001X,Available
054000001X,Available
062000401X,Available
062000411X,Available
062000511X,Available
062000611X,Available
062000721X,Available
063304401X,Available
063304691X,Available
066005401X,Available
066005411X,Available
066005511X,Available
066005611X,Available
066005691X,Available
067006401X,Available
067006411X,Available
067006511X,Available
067006611X,Available
067006691X,Available
067106721X,Available
072000401X,Available
072000411X,Available
072000511X,Available
012100501X,Available
012100511X,Available
013002501X,Available
013002511X,Available
016000501X,Available
016000511X,Available
016510001X,Available
022100501X,Available
022100511X,Available
023002501X,Available
023002511X,Available
053000001X,Available
054000001X,Available
062000501X,Available
062000511X,Available
062000721X,Available
066005501X,Available
066005511X,Available
067006501X,Available
067006511X,Available
072000501X,Available
072000511X,Available
016000711X,Available
046000021X,Available
046000031X,Available
046000041X,Available
046000161X,Available
046001571X,Available
046002461X,Available
066005711X,Available
067006711X,Available
012100011X,Available
012100021X,Available
012100041X,Available
012100151X,Available
012100161X,Available
012100171X,Available
012100251X,Available
013002011X,Available
013002021X,Available
013002041X,Available
013002151X,Available
013002171X,Available
013002251X,Available
016000011X,Available
016000021X,Available
016000041X,Available
016000151X,Available
016000161X,Available
016000171X,Available
016000251X,Available
022100011X,Available
022100021X,Available
022100041X,Available
022100151X,Available
022100161X,Available
022100171X,Available
022100251X,Available
023002011X,Available
023002021X,Available
023002041X,Available
023002151X,Available
023002171X,Available
023002251X,Available
062000011X,Available
062000021X,Available
062000041X,Available
062000151X,Available
062000171X,Available
062000251X,Available
062000721X,Available
066005011X,Available
066005021X,Available
066005041X,Available
066005151X,Available
066005171X,Available
067006011X,Available
067006021X,Available
067006041X,Available
067006151X,Available
067006161X,Available
067006171X,Available
067006251X,Available
067106721X,Available
012100211X,Available
012100481X,Available
012100511X,Available
012100611X,Available
012100641X,Available
013002211X,Available
013002511X,Available
013002611X,Available
013002641X,Available
016000211X,Available
016000481X,Available
016000511X,Available
016000611X,Available
016000641X,Available
016510001X,Available
022100211X,Available
022100481X,Available
022100511X,Available
022100611X,Available
022100641X,Available
023002211X,Available
023002511X,Available
023002611X,Available
023002641X,Available
053000001X,Available
054000001X,Available
062000211X,Available
062000511X,Available
062000611X,Available
062000641X,Available
062000721X,Available
066005211X,Available
066005511X,Available
066005611X,Available
066005641X,Available
067006211X,Available
067006511X,Available
067006611X,Available
067006641X,Available
072000211X,Available
072000511X,Available
012100191X,Available
012100211X,Available
012100381X,Available
012100401X,Available
012100411X,Available
012100431X,Available
012100441X,Available
012100511X,Available
012100611X,Available
012100691X,Available
013002211X,Available
013002401X,Available
013002411X,Available
013002431X,Available
013002441X,Available
013002511X,Available
013002611X,Available
016000001X,Available
016000191X,Available
016000211X,Available
016000381X,Available
016000401X,Available
016000411X,Available
016000431X,Available
016000441X,Available
016000511X,Available
016000611X,Available
016000691X,Available
016510001X,Available
022100191X,Available
022100211X,Available
022100381X,Available
022100401X,Available
022100411X,Available
022100431X,Available
022100441X,Available
022100511X,Available
022100611X,Available
022100691X,Available
023002211X,Available
023002401X,Available
023002411X,Available
023002431X,Available
023002441X,Available
023002511X,Available
023002611X,Available
024100201X,Available
053000001X,Available
054000001X,Available
062000401X,Available
062000511X,Available
062000721X,Available
066005401X,Available
066005411X,Available
067006191X,Available
067006401X,Available
067006411X,Available
067006431X,Available
067006511X,Available
067006611X,Available
067006691X,Available
072000401X,Available
072000411X,Available
072000511X,Available
074001201X,Available
012100401X,Available
012100411X,Available
012100431X,Available
012100511X,Available
012100611X,Available
012100691X,Available
013002401X,Available
013002411X,Available
013002431X,Available
013002511X,Available
013002611X,Available
016000401X,Available
016000411X,Available
016000431X,Available
016000511X,Available
016000611X,Available
016000691X,Available
016510001X,Available
022100401X,Available
022100411X,Available
022100431X,Available
022100511X,Available
022100611X,Available
022100691X,Available
023002401X,Available
023002411X,Available
023002431X,Available
023002511X,Available
023002611X,Available
046002461X,Available
053000001X,Available
054000001X,Available
062000401X,Available
062000411X,Available
062000431X,Available
062000511X,Available
062000611X,Available
062000721X,Available
063304691X,Available
066005401X,Available
066005411X,Available
066005431X,Available
066005511X,Available
066005611X,Available
066005691X,Available
066005711X,Available
067006401X,Available
067006411X,Available
067006431X,Available
067006511X,Available
067006611X,Available
067006691X,Available
067106721X,Available
072000511X,Available
073304691X,Available
012100141X,Available
012100381X,Available
012100401X,Available
012100411X,Available
012100431X,Available
012100511X,Available
012100611X,Available
012100691X,Available
013002141X,Available
013002401X,Available
013002411X,Available
013002431X,Available
013002511X,Available
013002611X,Available
014000731X,Available
016000001X,Available
016000141X,Available
016000381X,Available
016000401X,Available
016000411X,Available
016000431X,Available
016000511X,Available
016000611X,Available
016000691X,Available
022100141X,Available
022100381X,Available
022100401X,Available
022100411X,Available
022100431X,Available
022100511X,Available
022100611X,Available
022100691X,Available
023002141X,Available
023002401X,Available
023002411X,Available
023002431X,Available
023002511X,Available
023002611X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000401X,Available
062000411X,Available
062000431X,Available
062000511X,Available
062000721X,Available
063304381X,Available
063304691X,Available
066005141X,Available
066005381X,Available
066005401X,Available
066005411X,Available
066005431X,Available
066005511X,Available
066005691X,Available
067006141X,Available
067006381X,Available
067006401X,Available
067006411X,Available
067006431X,Available
067006511X,Available
067006691X,Available
067106721X,Available
067199721X,Available
072000401X,Available
072000431X,Available
072000511X,Available
073304691X,Available
012100191X,Available
012100381X,Available
012100401X,Available
012100411X,Available
012100431X,Available
012100441X,Available
012100511X,Available
012100611X,Available
012100661X,Available
012100691X,Available
013002401X,Available
013002411X,Available
013002441X,Available
013002511X,Available
013002611X,Available
013002661X,Available
016000191X,Available
016000381X,Available
016000401X,Available
016000411X,Available
016000431X,Available
016000441X,Available
016000511X,Available
016000611X,Available
016000661X,Available
016000691X,Available
016510001X,Available
022100191X,Available
022100381X,Available
022100401X,Available
022100411X,Available
022100431X,Available
022100441X,Available
022100511X,Available
022100611X,Available
022100661X,Available
022100691X,Available
023002401X,Available
023002411X,Available
023002441X,Available
023002511X,Available
023002611X,Available
023002661X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000401X,Available
062000411X,Available
062000511X,Available
062000611X,Available
062000661X,Available
062000721X,Available
063304191X,Available
063304381X,Available
066005191X,Available
066005381X,Available
066005401X,Available
066005411X,Available
066005441X,Available
066005511X,Available
066005611X,Available
066005661X,Available
067006191X,Available
067006351X,Available
067006381X,Available
067006401X,Available
067006411X,Available
067006431X,Available
067006441X,Available
067006511X,Available
067006611X,Available
067006661X,Available
067006691X,Available
067106721X,Available
067199721X,Available
072000401X,Available
072000411X,Available
072000511X,Available
072000611X,Available
012100141X,Available
012100151X,Available
012100211X,Available
012100351X,Available
012100381X,Available
012100401X,Available
012100411X,Available
012100431X,Available
012100441X,Available
012100511X,Available
012100611X,Available
012100691X,Available
013002141X,Available
013002151X,Available
013002351X,Available
013002401X,Available
013002411X,Available
013002431X,Available
013002441X,Available
013002511X,Available
013002611X,Available
014000731X,Available
016000001X,Available
016000141X,Available
016000151X,Available
016000211X,Available
016000351X,Available
016000381X,Available
016000401X,Available
016000411X,Available
016000431X,Available
016000441X,Available
016000511X,Available
016000611X,Available
016000691X,Available
016510001X,Available
022100141X,Available
022100151X,Available
022100211X,Available
022100351X,Available
022100381X,Available
022100401X,Available
022100411X,Available
022100431X,Available
022100441X,Available
022100511X,Available
022100611X,Available
022100691X,Available
023002141X,Available
023002151X,Available
023002351X,Available
023002401X,Available
023002411X,Available
023002431X,Available
023002441X,Available
023002511X,Available
023002611X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000401X,Available
062000411X,Available
062000431X,Available
062000441X,Available
062000511X,Available
062000611X,Available
062000721X,Available
063304381X,Available
063304401X,Available
063304691X,Available
066005151X,Available
066005211X,Available
066005381X,Available
066005401X,Available
066005411X,Available
066005431X,Available
066005441X,Available
066005511X,Available
066005611X,Available
066005691X,Available
067006141X,Available
067006151X,Available
067006211X,Available
067006351X,Available
067006381X,Available
067006401X,Available
067006411X,Available
067006431X,Available
067006441X,Available
067006511X,Available
067006611X,Available
067006691X,Available
067106721X,Available
067199721X,Available
072000401X,Available
072000411X,Available
072000511X,Available
072000721X,Available
073304691X,Available
074001271X,Available
012100081X,Available
012100211X,Available
012100291X,Available
012100481X,Available
012100511X,Available
012100611X,Available
012100641X,Available
013002211X,Available
013002291X,Available
013002511X,Available
013002611X,Available
013002641X,Available
016000001X,Available
016000081X,Available
016000211X,Available
016000291X,Available
016000481X,Available
016000511X,Available
016000611X,Available
016000641X,Available
016510001X,Available
022100081X,Available
022100211X,Available
022100291X,Available
022100481X,Available
022100511X,Available
022100611X,Available
022100641X,Available
023002211X,Available
023002291X,Available
023002511X,Available
023002611X,Available
023002641X,Available
053000001X,Available
054000001X,Available
062000611X,Available
062000721X,Available
066005211X,Available
066005611X,Available
067006081X,Available
067006211X,Available
067006291X,Available
067006481X,Available
067006611X,Available
067006641X,Available
072000211X,Available
072000611X,Available
012100061X,Available
012100481X,Available
012100501X,Available
012100511X,Available
013002061X,Available
013002501X,Available
013002511X,Available
016000001X,Available
016000061X,Available
016000481X,Available
016000501X,Available
016000511X,Available
022100061X,Available
022100481X,Available
022100501X,Available
022100511X,Available
023002061X,Available
023002501X,Available
023002511X,Available
062000501X,Available
062000511X,Available
063304501X,Available
066005501X,Available
066005511X,Available
067006061X,Available
067006481X,Available
067006501X,Available
067006511X,Available
072000501X,Available
072000511X,Available
073304501X,Available
012100011X,Available
012100051X,Available
012100061X,Available
012100071X,Available
012100081X,Available
012100101X,Available
012100121X,Available
012100141X,Available
012100191X,Available
012100211X,Available
012100291X,Available
012100331X,Available
012100481X,Available
012100501X,Available
012100511X,Available
012100521X,Available
012100561X,Available
012100601X,Available
012100611X,Available
012100641X,Available
012100701X,Available
012100761X,Available
012101001X,Available
013002001X,Available
013002011X,Available
013002061X,Available
013002071X,Available
013002101X,Available
013002121X,Available
013002141X,Available
013002211X,Available
013002291X,Available
013002501X,Available
013002511X,Available
013002611X,Available
013002641X,Available
013002701X,Available
013002761X,Available
014000011X,Available
014001021X,Available
014001041X,Available
014001211X,Available
016000001X,Available
016000011X,Available
016000051X,Available
016000061X,Available
016000071X,Available
016000081X,Available
016000101X,Available
016000121X,Available
016000141X,Available
016000191X,Available
016000211X,Available
016000291X,Available
016000331X,Available
016000481X,Available
016000501X,Available
016000511X,Available
016000521X,Available
016000601X,Available
016000611X,Available
016000641X,Available
016000701X,Available
016000761X,Available
016510001X,Available
016550001X,Available
022100011X,Available
022100051X,Available
022100061X,Available
022100071X,Available
022100081X,Available
022100101X,Available
022100121X,Available
022100141X,Available
022100191X,Available
022100211X,Available
022100291X,Available
022100331X,Available
022100481X,Available
022100501X,Available
022100511X,Available
022100521X,Available
022100561X,Available
022100601X,Available
022100611X,Available
022100641X,Available
022100701X,Available
022100761X,Available
022101001X,Available
023002001X,Available
023002011X,Available
023002061X,Available
023002071X,Available
023002101X,Available
023002121X,Available
023002141X,Available
023002211X,Available
023002291X,Available
023002501X,Available
023002511X,Available
023002611X,Available
023002641X,Available
023002701X,Available
023002761X,Available
024110111X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000011X,Available
062000061X,Available
062000071X,Available
062000101X,Available
062000121X,Available
062000141X,Available
062000211X,Available
062000291X,Available
062000501X,Available
062000511X,Available
062000611X,Available
062000641X,Available
062000701X,Available
062000721X,Available
062000761X,Available
062001001X,Available
063304051X,Available
063304081X,Available
063304481X,Available
063304521X,Available
063304601X,Available
066005001X,Available
066005011X,Available
066005051X,Available
066005061X,Available
066005071X,Available
066005081X,Available
066005101X,Available
066005121X,Available
066005191X,Available
066005211X,Available
066005291X,Available
066005481X,Available
066005501X,Available
066005511X,Available
066005521X,Available
066005561X,Available
066005601X,Available
066005611X,Available
066005641X,Available
066005701X,Available
066005761X,Available
067006001X,Available
067006011X,Available
067006051X,Available
067006061X,Available
067006071X,Available
067006081X,Available
067006101X,Available
067006121X,Available
067006141X,Available
067006171X,Available
067006191X,Available
067006211X,Available
067006291X,Available
067006331X,Available
067006481X,Available
067006501X,Available
067006511X,Available
067006521X,Available
067006601X,Available
067006611X,Available
067006641X,Available
067006701X,Available
067006761X,Available
067106721X,Available
067199721X,Available
072000061X,Available
072000071X,Available
072000101X,Available
072000141X,Available
072000211X,Available
072000501X,Available
072000511X,Available
072000611X,Available
072000701X,Available
072001001X,Available
073304051X,Available
073304081X,Available
073304481X,Available
073304521X,Available
073304601X,Available
074000011X,Available
074000021X,Available
074000031X,Available
074001021X,Available
074001041X,Available
074001181X,Available
082101561X,Available
082102561X,Available
082130001X,Available
082140001X,Available
083012561X,Available
083022561X,Available
083050001X,Available
083060001X,Available
086100171X,Available
001720131X,Available
001720261X,Available
001730131X,Available
001730261X,Available
012100011X,Available
012100021X,Available
012100031X,Available
012100041X,Available
012100061X,Available
012100081X,Available
012100141X,Available
012100151X,Available
012100161X,Available
012100171X,Available
012100181X,Available
012100211X,Available
012100221X,Available
012100231X,Available
012100251X,Available
