account,externalReferenceId
97730222,CIDFDDA4E6C53943C09C
97730415,CIEFED0CA458104AADBE
86100018,CI3ADBB758FB7E497DB9
97730101,CI5934E79B769D424A83
97730316,CI390C60BD7E724BA88A
97730595,CIE455F24F0E6940B3AF
97728637,CIDA445A808A63411CAD
97730224,CIED838152DDF3472D8D
97730105,CI20820C467FE049F190
97730321,CI0E7DDE38EE934256AF
97730602,CIB93BCFAC10EE442A8D
97730416,CI85B73C80F04842DFB2
97728627,CID51E2F77E72F4688AF
97730226,CIBE079AAA56434BED93
97730420,CI6A4892C43B8D4253B7
86100020,CI2F2CE163131F49F5B1
97730106,CIBB7894BF2B5349F4A2
97730323,CI47D4091902374F1AB7
97730605,CID72A10707A4C46669F
97740936,CI2AAE611E85DB4E5794
97730228,CIFE6428FC1F7A4EFFB0
97730437,CIF4FA2063CECE41AE8B
86100021,CI7B0D7B1EC21E4CE2BC
97730107,CI19D4A8D4804A4BCD98
97730324,CI6013BCDF6D43469BA3
97730233,CI3880841D637E4F03A7
97729179,CI7097A6C21E4949F891
97730445,CI7848BBBF60924D7EB2
86100022,CI5B8A56032E1A462EB4
97730110,CI05B98499BAF84F4D81
97730326,CI5AC9272F80234827A3
97730607,CID214DA8AD0684858A9
97728634,CI5F9F8250CBB4491D9D
97730234,CID8DF6D8C783545E698
97730451,CIE5BCD9ED50A341148D
86100023,CIE581619341EC4B14BF
97730111,CIDF9906110B544905A6
97730331,CIB05587BE2C484BFDBE
97730606,CI9E86CF584B3F4FC595
97730608,CIDADEA1712DD0451999
97728638,CI622B2D4FEC064883B9
97730235,CI4E3468A271F74645A0
97730452,CI8E3C1CAC977242308A
86100024,CIBB20DA65545D4ECC80
97730112,CI37BBF209841B46B490
86100019,CI9063E41E74FC4997A2
97730335,CI741A1222D0D04C09BA
97730615,CICAD80DCB31D2403393
97728629,CI72C4EF5FB95C4C4781
97730460,CIB5D2C3EA36244EAE90
86100025,CICDA1B324852B44D4A1
97730114,CIA37022B7A9514AA2B7
97730336,CIA570721A6E2C44EAAF
97730616,CI744CD963DA49419796
97730002,CIF387567073344F3582
97730243,CICB47E6F8A0934AB1AF
97730461,CIEDE2C6B2A9E743FAAD
86100026,CI4B0200C87819434C8C
97730124,CI014FDE7446A14D66B4
97730337,CIFC5A0A8E872B4BE398
97730619,CI397A31E636C844A789
97730005,CI1949A84A93E24E61B0
97730246,CIF15E4442CBD249F8A0
97730462,CIE91F030F38FF48BEBD
86100027,CID5985B5349944F3D88
97730125,CI31BD1E678A07426299
97730339,CIE88511B8388A4BE087
97730667,CI6B6911BC272346A99C
97730238,CI9829CC7369704813B8
97730022,CIA3CB6CBD7B194E5EA9
97730251,CIBC7CB2076B4B421483
97730463,CI3DCE8F97DBA04D439B
86100028,CIAA24F977265F43DFBE
97730126,CI17E05F2BB5A74B66B2
97730342,CIF0A6C56D95574374A1
97730668,CI6C66A593826A47DB8B
97730030,CICF32A00473274947A1
97730266,CI7AA77044D69A41F499
97730466,CI19E6611FE9F34544A0
86100029,CICB28D9D98852477EB7
97730127,CI2C79A7CC20A048F19E
97730343,CI66A121593AB34FD481
97730670,CIB82FBB9D88D64DC896
97730054,CIBD97F63964C5464388
97730268,CI32487A5BDBEA42F7B9
97730467,CI6E77F6FB77B246F68F
86100030,CI6AB23B63CB3844DD9A
97730129,CI699A6A761FB9413889
97730344,CI0B807675121547F5A9
86100001,CI2B1E7A5AAA8E4503A5
97730057,CI9DC6F50E9B4B417D97
97730271,CIB350DC6A5728474E8B
97730468,CI2D530347DD1C405598
86100031,CIFE7D3820F0E84F8D9C
97730143,CI4C4F361FB58049E3B3
97730345,CI34B70BC1E7EF435394
86100002,CIA2EE049BF8A84C068E
97730058,CI30A0E08372054083B1
97730274,CIA7FDBFAB01644563BA
97730470,CIA7E6A671E9D845E5B3
86100032,CIC84AA2E12030467EBF
97730151,CIEF6B30F6A68E4AA683
97730346,CI7A3C018B19C54E178D
86100003,CI876C3688D10642AD98
97730059,CIC01D230A1D7B43FFB9
97730277,CI7A1C76B0DF5F4794BE
97730475,CI50EFD87C33F44DFEB7
86100033,CI85FFFA3FB851493D86
97730153,CIB5C065645A17448099
97730347,CI0F8E9A7BD0F040F3AF
86100004,CIFC00949A029344F5B0
97730060,CI7D2446AED4774FC7A9
97730476,CI3739FE495B4148F897
97730283,CI8BE60C8736044F409E
86100034,CI577C822252CC404284
97730158,CI0D75CAEAB11244C4BC
97730348,CIBF1103E25FDF4D6E90
97730062,CIC81E43DD80F74592B4
86100005,CI89A5AA363DE340FE84
97730285,CI1C8CCC6ED48446768B
97730477,CI1794F804A65C419486
86100035,CI39C65234C2EC46F5AD
97730162,CIC584CFAFADE6402887
97730350,CI4D6D3FE41512494688
86100006,CI2EA2C47D94E9498788
97730063,CIC7D35D8D522F48ECB8
97730286,CI75256243C0FE4F0D9D
97730481,CIB9D4E1A596A0490D99
86100036,CIFA730AB581EC44BB9A
97730167,CI49578044D3EC4F3BA7
97730353,CIFAF72C91368840BEBF
86100007,CI306755E38E304D16B2
97730064,CI7607D7DA54B2444ABF
97730287,CI6953DE74DAE04046B0
97730482,CI5951564715464855B8
97662981,CI34932333E302456C96
97730170,CI8821F1019AFB4B69B1
97730354,CI4F08BBFEB6734F7C8E
86100008,CI68FF462E705440C2A1
97730067,CI3C6B74A612DA4DFA93
97730290,CI0FDDE292DCDE4310A6
97730487,CIE84BDFEB00EA4F7BA6
97643309,CI5D36BBC58CAE4565B4
97730172,CIF82446CA3E954583AB
97730356,CIE919B57926DB45DDA8
86100009,CIFBDBD7EEC04041989A
97730069,CIBF6AB6FFD35A400C8C
97730294,CI18D1C72E336E4FD2B8
97730487,CIE61ECA960D914BDDBD
97732048,CI45EAB137CC6641499A
97730174,CI98D7BA48995D4FF8BB
97730379,CI714E7E16D4EB4A47BF
86100010,CIA3E977F5FF4A43C39C
97730071,CI74D4A0D715BE487C8D
97730295,CI2B65BB5845794695BB
97730488,CIFF6C672CE0DB4706A8
97745795,CI14C446C3993D4372A2
97730176,CIC84232D752F4445A9A
97730402,CI2625DBEA57DB47858D
86100011,CI123A41BE94954DB991
97730075,CID181B74CC5AB46D1AE
97730296,CI2B5E7F756F1F4899A4
97730570,CIB72893700784402F93
38832157,CIE3EB0C9D69814FE3BB
97730177,CI8BA15727DD1A4459B5
97730402,CIB76DE0D95EA847EA88
97730076,CI5CBD5E91D30D40AB9B
86100012,CI9F36E4D72AF94D37A1
97730301,CIBB7C2AD1B3D74B51AA
97730578,CI904DD93F2568463386
97717286,CI110C27D769EE4982A3
97730179,CI8475B1CA861E40CFA9
97730403,CI7ED203F5E5DD423B9E
86100013,CIF2EA9EE88A7F45E0A4
97730078,CI7E3023A612D7425998
97730305,CIE90F9494E5DD49469B
97730581,CI2593F84C6BE74A3ABA
97736044,CI5FE4578FDB5B4A388F
97730185,CI9F2E2A627DFA4C47A9
97730405,CIBCD344A604114FCCB9
86100014,CIB45DE3685A484041AA
97730083,CI00754E532FA14D1EAA
97730308,CI8DA227AE135340DFA1
97730582,CI9A9711D7C555454680
97610919,CIF235C91EF9EB4E7FBA
97730187,CI2A262D38DF974784BB
97730406,CI57E9734F3A514408A1
86100015,CI0FFED03C929A4A12AA
97730087,CID6F747C0A95A4CA699
97730311,CI1D508A6B5F85444286
97730583,CI1A5807912832406EBF
97730193,CIDE3823FEA8DA4C3698
38825966,CI8953D62B25D24A02A9
97730411,CIB015F6B79A5D486EB4
86100016,CIF714F2EC282F4F6386
97730088,CI32C46DE542EF4AC097
97730314,CI1E9AD3AABA004AB09E
97730584,CIA31171361F524032B0
97728628,CIA3CD65B4C1874090AB
97730200,CIDFA7976D42234A9DAA
97730412,CI45407D4CDE03485884
86100017,CIBAA540F2826E488789
97730091,CI07583A9B4B3D422E87
97730315,CIB5618399DC0C475886
97730590,CI3E49EADB27AD490CA0
97728746,CIE48E305996404231B7
97730222,CIC76038C83A604C2AA5
97730415,CI48D94CCC25984F9BB0
86100018,CI773BDAD18F1F4EA981
97730101,CIC30BA5929238468EB8
97730316,CI3A62AD41D4DE41B0B4
97730595,CIB727CCF043D9497481
97728637,CIFEAC7127D24B498E92
97730224,CIDC1576667B434DEFB2
97730416,CIFA949493E4A347458D
86100019,CI2C7B0C69297F4807BD
97730105,CI76FAF4DA8582424D86
97730321,CI341D951E899A4D5589
97730602,CI1184CCE84BC6417BBB
97730420,CI34BB0A26D7214CBDBB
97728627,CI589B3EF3556B4813A6
86100020,CIB543061E41854533B9
97730106,CI18E266922DC74E59A3
97730323,CIED1AF072A74F423E82
97730226,CI9AADF4AD634C472DA6
97730605,CI108C2E27694E4838BA
97740936,CIC3C30514ACCB42A0BE
97730228,CI7B20C91BA7C74867B2
97730437,CI78F110A9300748B286
86100021,CI1B5068ADAB11488EA3
97730107,CIE8232016EDF34483B7
97730324,CI217A7D52CC5A4ABD8C
97730606,CIE9ED84B5256941BDA3
97729179,CIA6646629398947A996
97730233,CI6EADF89ADEB14BDF95
97730445,CI138B86231CBB401EB3
86100022,CI585B085755344840A0
97730110,CI164D852488124268A3
97730326,CI3B8358D9009344A18E
97730607,CIE6A54CEE2C054E13A5
97728634,CIABB9E0F93FC74CD98E
97730451,CI6B19E461C93140559C
97730234,CI9D44772CFDE54605AC
86100023,CIC5791247C50946748C
97730111,CIE6F139F3178E4D4FB4
97730608,CIE5028316583E479D99
97728638,CI2C3E90CC76EF4AF482
97730235,CIA28E5B41A7BA4287B3
97730331,CI97FB64ECDFBC4D33B9
97730452,CI3FBC97405D834DA694
86100024,CIE8096F490188450EBC
97730112,CI67C0DFE34910406895
97730335,CI1189AAB991214A9EB1
97730615,CI14593A66DE88415F8B
97728629,CIB35B1A1DA345450997
97730238,CIEF31285B68824210B6
97730460,CI4D5BCCAF9F0E498AAA
86100025,CIDE76F61ECCFA4B80A7
97730114,CI29B529F85369470996
97730336,CI727FDE75D26E409084
97730616,CIFA5AB849BFB0446BAC
97730002,CI9FEF14ACBFAD4C1D8D
97730243,CIABE9C60DFF3D4C328F
97730461,CIFB4ACDA5C98E4294A3
86100026,CI860E7EA5E4C34A759B
97730124,CI1A8C3000EF6C44D59A
97730337,CIADD62C11F6FD4CADB3
97730619,CI2437C77A4B5B4C6CAC
97730005,CI4B327B11F373417AB3
97730246,CI1B72010B94CE4C1C9D
97730462,CI5A46E721018B4F9EB5
86100027,CI664D0BC988EE42CE87
97730125,CI00E2C24DDD00411A8D
97730339,CI8921DB903757497AA9
97730022,CI220469A5801642D386
97730667,CI52C8A5EE219A47E794
97730251,CI894BAFB58578478C8F
97730463,CI88BE6B6C403A46CF9F
86100028,CI313075A589BB4928A4
97730126,CI9AD9CC356DB047A891
97730342,CI6A24DAC2464445FBA4
97730668,CIA5FB824C171A43D2A2
97730030,CI822321EB690B4B54B3
97730266,CI890C765A7B1A4DCCB3
97730466,CI0A9A9D96A4864D4291
86100029,CIA759E7227A0E456788
97730127,CI5C2847CE006A450A9F
97730343,CI7526EAE5F9D34D11BF
97730670,CI7A051661E84A495AAF
97730054,CI132F6D16FB9B476F9C
97730268,CI42F8D84501E4431F95
97730467,CID24D575E86CC4B18AA
86100030,CIF4B7570338904F6F9E
97730129,CIF0389E0361D848BCBB
97730344,CIC0F2B456B45E4C6485
86100001,CI555E036BC94642F6A4
97730057,CI65E865AB6BB7416882
97730271,CI0D2D31BDD98B4F3392
86100031,CIB62E196562864B0D8E
97730468,CI588E3580184B407B9C
97730143,CIA7F22E38DF9048BA94
97730345,CID701D49364084ACDB6
86100002,CICEBCCF03AFBC4EF7B5
97730058,CID0F44933C424492F94
97730274,CICF9CF2013E304B22A8
97730470,CI4B09E9FED56A46549B
86100032,CI33C4DF5E9C1E40C6B5
97730151,CIEB79BF52711A4ADFA0
97730346,CIE555C1CBC4694F7697
86100003,CIC7FE643C7D54422FBE
97730475,CIE37B61B24A99444FAE
86100033,CI65D7E29E5FD049BC91
97730059,CI7FCA80A800494BA39E
97730153,CI528CCD46BFC04F31A8
97730277,CI977D5BAE68CB4BC4A8
97730347,CI3C1D355010684A49A2
86100004,CIF0A17FA15644458A83
97730060,CIC1D3C2FDC2C34DD6BE
97730283,CICE1BD09C8D0A4EBEB9
97730476,CI54B6373AC18F4FDE84
86100034,CI6F032B4E891242B784
97730158,CI25752069093A4324B1
97730348,CI04588217F7A54584AD
86100005,CI0A0B350EA764455E93
97730062,CIC7A813D32025458380
97730285,CI8C0F01983BA24A039C
97730477,CI8E8F830997B942B289
97730162,CIC3503E66BA6348608D
86100035,CI91CF0D6EA43F423AA0
97730350,CI1859CAD23BAC4A7692
86100006,CIF0C2C697050B480BAE
97730063,CI6F52AFA322164BBDAA
97730286,CI6D6211A3AF5445FCB1
97730481,CIAD2A8F68EAB545EE83
97730167,CI2BCAA52FFBAB4F73B6
86100036,CI9D1C26FCCD2B4193BA
97730353,CI0B8CF0760DD741A588
86100007,CI0CD5D76EFCAC42E186
97730064,CIF75642BE14014E37A1
97730287,CIE8BE59A3DC82481A9C
97662981,CI894BFDA036F24CC59A
97730482,CI986065885BF74DB4B8
97730170,CI6C915F2C07F24F0B94
97730354,CID3E0E127B2BC4C489D
86100008,CI1FF6E21293504CCF80
97730067,CIFA65D82DDC004656BE
97730290,CI96DD75C5A58D4E9989
97730484,CI23437FD34FE04A3B94
97643309,CI67C61C76CD8345DB9E
97730172,CI51837DAFA42344B6AF
86100009,CI7C2B0495D55C440A96
97730069,CIA7AF535B2C0E427FAC
97730356,CI9CCCE3A29B5C472E92
97730294,CI4267DF30FE5A4413B4
97730487,CIAD7B6A9EF285474698
97732048,CI18CF129008F940A182
97730174,CI4D6C0137F94149098A
97730379,CID36E383BF0B64FFB88
97730071,CI78A4414D16B84F7585
86100010,CI84B73741D8AA49E69F
97730295,CIEFD28436425547509C
97730488,CI9EF265860887454784
97745795,CI9448899423674545BE
97730176,CI5B350CAC6E794215B8
97730396,CI2032E3503CC74BFDA9
86100011,CID5E5A4340DC04D43B4
97730075,CI938F7F1BF6B443C197
97730296,CICFFDA1A877CC4148B6
97730570,CIC7F8BFC63D1246D6B3
38832157,CI71F9F0B7BB6D4AB8AC
97730177,CIF2B39B7AAD384B8D83
97730402,CIEE6D630E0B0B4B39AE
86100012,CIEC7B3F3B61FF46F2A4
97730076,CIF1B4CCBB179C42B696
97730301,CIE446D98F894146F0A0
97730578,CIDA616A85951A420598
97717286,CI70D7EA748DE24EE88F
97730179,CI3678D77EA6344538A6
97730403,CI8643EF07FFA2479AAE
86100013,CIBC3D60239EC54FAFA0
97730078,CI499146436D924581BD
97730305,CI6265212F572E41AEA8
97730581,CIF2C639E0DE17411DA0
97736044,CI62556EF46B104F8FBE
97730185,CIF97AAA5FBD874102B8
97730405,CI9DF03A32A2F4445C88
86100014,CI0846CF01481D40069B
97730083,CI65F7555824044876B5
97730308,CI8FB282752E1A461091
97730582,CI0892B3405A45474CBC
97610919,CICDB2DDE5F1AB4D519A
97730406,CI4B16C29C781845B5A5
97730187,CI742AA48D44AF4F8EA5
86100015,CI4E467D15B6FF497ABF
97730087,CI3D5BAA66F0A44141B3
97730311,CI586C9677BAAA4E4395
97730583,CI0C3EAB7D76E740539F
38825966,CIB19CCC4CE5F84AD2AF
97730200,CI59C771AB700547F297
97730411,CI88CFD57084BC441A93
86100016,CIC18D096589714CAFA3
97730088,CIAF5AD23E6F61413A8C
97730314,CICD40596BE64841E2AF
97730200,CI46B6EBC3B39B4B8EAE
97728628,CI8039B4E0363A4350A8
97730412,CIAA44AA046DC94FBBB0
86100017,CI071F90DAF99F427198
97730091,CI8B8D8A5C0F05490ABD
97730315,CI03FFD12F4560449CBD
97730584,CI934380422C8749A7B1
97730590,CI86A4C92CB27845429F
97728746,CI8D4C94958EE144399D
97730415,CI316D90CC751F43AC86
97730222,CI9179EC65EE07447E81
86100018,CI15B2046BF84843E8B3
97730101,CI6B2218A747A344C0BB
97730316,CIF62CAF95F0BD4B54A3
97730595,CIAAECC3D37048461585
97728637,CIE42A58760D5E4A8D99
97730224,CI17B82F758F484994AE
97730416,CICDB4AE2998E44EE684
86100019,CI3A535679D65546F18F
97730105,CICD1EF03535A847BABB
97730321,CIEE6305E7301A4F968C
97730602,CIA6C5135852A54EB4A4
97728627,CI2D009955363E46BC94
97730226,CI659E0FBEC7B94F9EA7
97730420,CI12779A9F7E6448E3B6
86100020,CID9ABE5A757874A0494
97730323,CI1F13EE8DD25941ABB2
97730106,CI5EB4CD05F0CA4F4DB0
97730605,CI08CF13239FC44CD4B2
97740936,CIE47E1C21AA87410ABB
97730228,CI6E541A7F8C2A4E32B4
97730437,CI6AA49D375E8A4EDBB7
86100021,CI80DCAA928263476590
97730107,CI668B717C45DA41CE9D
97730324,CI866E42110E1B4B0EA9
97730606,CI78F8CDE14CD04A27B1
97729179,CI79AB383A48F1472E88
97730233,CI4E34F45F88E24EA29F
97730445,CIFA24B85B33704D01AD
86100022,CIE5CC40428DA6419D91
97730110,CI43C064AF81FD4B1E98
97730326,CID328163366644C2BAF
97730607,CID8F049AC63244D2EB6
97728634,CI457D175F9AB8446C81
97730234,CI5B5D01F45D024AA0BF
97730451,CI228E3C2F62764CCCB9
86100023,CIA756C40A63384382A3
97730111,CIDC95372FC78A429E8F
97730331,CI974AAB9B10B04C1295
97730608,CIAC879ADDAB604C0789
97728638,CI33D5007DFC004C09AD
97730235,CIC01C6C193A304E1BA4
97730452,CIAE3870F3F2DC468CA4
86100024,CIAD235735AF774B24B4
97730112,CI080A374ED4B6498EB5
97730336,CIF38EE5D6505942D0B0
97730615,CIE32AEB96F6E9461C8C
97728629,CI23FA9AC7744B43CCA6
97730238,CI314687EC67C748A48A
97730460,CIBF29B149ABB740F0A1
86100025,CI212CBAEAE81C4DCA84
97730114,CI0F4F9C53BC1641DBAA
97730336,CIE231F0C20FC6422D9D
97730616,CIA7755C29F16E482EBC
97730002,CIC6F8B8AA9C3847A098
97730243,CI4BAB06AD21084219A8
97730461,CI4D6467445ACC459C94
86100026,CIE0CD4A54ACB748CE93
97730124,CI1AA7FD32B5794156A4
97730337,CIBEF890B50C5C404C9D
97730619,CICF2B2AC5ABA248748B
97730005,CI7286623F6D32473C8E
97730246,CI8C60120693744D8989
97730462,CIB7741CADE89F447296
86100027,CIB1888B405B4A4D03A0
97730125,CIF3F1F6F03AF54E56B7
97730339,CIA70477C496184B3BBD
97730667,CI434FAB72D9424232BD
97730251,CI34F38A1646724B2DA8
97730022,CI73D981CAD10242BFB4
97730463,CIE99BC158CBAA4D2FB9
86100028,CI7AEE7CBD2C464FFB80
97730126,CI48A9E00D09374EC085
97730668,CICAB680899483461B94
97730342,CI8CD087CB58164F8CAD
97730054,CIDBECBBAB0D7143ADA4
97730266,CI3FAE3BFA7D1048439E
97730466,CI1DADB851781D43ABA8
86100029,CIFDA5934D21DB4671BE
97730127,CICE1D19F6252248C68E
97730343,CIFB034DF29A5643B787
97730670,CI8BB634EC914F42E289
97730054,CI1F4CDD880DC14F178A
97730268,CI31BC9FB7E98F4FE497
97730467,CI4857342566AF4DC1B6
86100030,CID679D451BF3C46BCAC
97730129,CI7ECDA497DA874DA597
97730344,CI42832130D0424754BF
86100001,CIE7AC4A167AEE4B0B92
97730057,CICBFB52AAAD364F3E9C
97730271,CIDA19874A5F2D4A3FBA
97730468,CI852DEBD5A6E3493FB6
86100031,CIEE36646976CE46988A
97730143,CI39237C0A7D9F445687
97730345,CI158E56D118AB44C382
86100002,CI1B304C1D99604AC5B4
97730058,CIF5AE488F80084A0A8C
97730274,CI7D31A631D1294B018B
97730470,CICF7C7832327A413CA9
86100032,CI30F2710CF57D412880
97730151,CI5B15F16A8A544008BA
97730346,CI8A48B14488384389A6
86100003,CI6F7D8F73D4DD4467BC
97730059,CIACB401A73E1644E999
97730277,CIFC105A64DE0B474282
97730475,CIC686C48BBA9746D6BE
86100033,CIE78FF6C921C743AA85
97730153,CI5E46E8A6E412483780
97730347,CI195A5CBCDE314C829C
86100004,CI23F90DF328E944E89E
97730060,CI3C20573C0A7D46F6A3
97730283,CIC33AA68C1F214B7095
97730476,CIEC94765E6CAC4AA59C
86100034,CI6BD7A79A4B08432798
97730158,CI28CB966CABC74F1BBB
97730348,CI5296AF858D5F4786AD
86100005,CICFDBF015166E48D5BC
97730062,CI8B77EAA487324ABABD
97730285,CIFDA211CBBFDB4D4691
97730477,CIE06DC64647434431AD
86100035,CI2C75BC197022472999
97730162,CIC60AE4DD2ACD4E76BA
97730350,CI0552B174152646DFA0
86100006,CI31DDC494AB0348D2BA
97730063,CI616C7F2170E94CCF82
97730286,CI41F0CFA26CD247A7A1
97730481,CI774C3112D00B438298
86100036,CIFB1C1C492DDF42D8BD
97730167,CI4DA22B03ECF44144AA
97730353,CIB55FE4229301447DAE
86100007,CIB14779CBC56D410CB9
97730064,CIFEA65240273F4F56B0
97730287,CIB1F6930808B64B47B6
97730482,CI3E6D489486754614A8
97662981,CI8C739DD49539452395
97730170,CI0DBA6B2FF7114F20B4
97730354,CIC279DB4037CF455891
86100008,CIAC75DC22611946CFB4
97730067,CIDD10206B52D546298A
97730290,CI5B5955A5D2E8460EBE
97730484,CIF40D268391C54820A8
97643309,CI13167CE23B7E4D99BF
97730172,CIE0F62788186D40BB86
97730356,CI73E2FA0446A44DBC95
86100009,CIFBA157E108C3480883
97730069,CI8D7AEED20B3341A6BE
97730294,CI3287F48758D04628A6
97730487,CI02CFD765C3CF49E5B9
97732048,CI431098CAAD854B5688
97730174,CIC73E2BF8F69646B9B2
97730379,CIBAC72ECC37EB44B98D
86100010,CI27F26C24B32E4C4986
97730071,CIA366DC089F9F487BBD
97730295,CIFD854BC9EC33435189
97730488,CIC396AE00942C4DE2A4
97745795,CI5566278F57E642CD9F
97730396,CIF7DA495BDA75440394
86100011,CI67EA8330424349E4BE
97730176,CI9B3A129DD1E446798B
97730296,CIC898BBEF2540470A83
97730570,CI218DEDFDB3B140CA8C
38832157,CIC8D9810518F641F187
97730075,CI9710798EDD6D429FB3
97730177,CI2F6BE764EEE14264A9
97730402,CI4B0696E02BD742D893
86100012,CI5E09B1BB87C3418295
97730076,CIC64662748B534B34AE
97730301,CI8003DFADAD814C5CBF
97730578,CIB045BCF149AF4F8B8C
97717286,CI5535911693A44F35AD
97730179,CIA3935405C7C04040BB
97730403,CI6CBCE8F32A8E46768B
86100013,CI04105CD5B9BB453C9E
97730078,CIB892EB52329C41B1AA
97730305,CI62DAC6BBF5D44849B7
97730581,CIC4EB1C07CE394759BD
97736044,CI45DDBB5569164D6287
97730185,CICDCB96C68D244921BF
97730405,CI0760A58E1DAC4A8BAE
86100014,CI547A9086933A4455AB
97730083,CI7605DAEA3C6042AAA2
97730308,CIB12AD49B8953498BB9
97730582,CI860FAD2AB3104A6385
97610919,CIA23C15D2441F4C0D8A
97730187,CID3E444AEB5234AB094
97730406,CIA2968FD76E084D018B
86100015,CI18D57E21855742B980
97730087,CI440844E2E2284418AB
97730311,CI18C0087BCDC848D4B2
38825966,CIC61845738AD846BDB2
97730583,CI88AC925798AA4842B5
97730193,CIC333442B83F741CD83
97730411,CIF78ACEDFC9CF4BA697
86100016,CIE829305D44414880BD
97730088,CIA822AD7EDF0344C58A
97730314,CID680D47DA5434CF98B
97730584,CIAE52483B4C254D11B4
97728628,CICCCD1503CDB54BBAA0
97730200,CIF4FD5F654D71492F8A
97730412,CI7F71A45DE6CB4F09A5
86100017,CI1C7D09CDCC354E8293
97730091,CI7B9DDDFDF3F34D2D98
97730315,CIFF679E8F28CC4E8488
97730590,CIB6B5DB8EBAF246DFAB
97728746,CIA8F7082EE6C345EBA5
97730222,CI010C45F69E0040F583
97730415,CIF5A9AD03A83E46008A
86100018,CIBDA6CA57973947C4B3
97730101,CI30F07FF98EF94B0A84
97730316,CIAFE4EF18771040AFAC
97730595,CI2EEF1954C37344C684
97728637,CI8683C756512D4C5DB1
97730224,CIF0C771EF95E345929B
97730416,CIEDC4981EC8064EE6AB
86100019,CIBE14C2183A8B4ADCA9
97730105,CI866322DF5671427998
97730321,CI803F4C1CB5E949E49E
97730602,CI4539903BA0544722AA
97728627,CI5DA89EC7A967491093
97730226,CI57CED0AB8076458CB6
97730420,CI599A2DEC35CB437394
86100020,CI9EC3F74B399E4B0A80
97730106,CI1D3681DD4F8F4E6CA7
97730323,CI72EDCDB30E6B4ABA83
97730605,CIAA9AA23B7D9B4C5EA3
97740936,CI2B37F963DEB64105BC
97730228,CI2F167E44C5DF47E88D
97730437,CI4B47DC9A30F14448AA
86100021,CICE1B45C1A94649E2A3
97730324,CIC60DA9CA29E5473C98
97730110,CI8B9B06307DE84C9E89
97730606,CI930B4F8950D044CF98
97729179,CICA1D371D1B9E41BBAD
97730233,CI45E88189C9BB464D82
97730445,CI7B61B7F45D2E4F669C
97730110,CI123238ECB8BF4726BA
86100022,CI861E4B0996F340D7A2
97730326,CI6E92E68903B4414997
97730607,CIB99FAC4B9B17458A90
97728634,CI614C4DDABE554220A7
97730234,CI41ECF84FF3D848F2B1
97730451,CI45F6C41A3B784717AB
86100023,CIC21EEB99516A479AB0
97730111,CI4D2AE2ACA2B14572B6
97730331,CI6CC82A01F62B4DA2B2
97730608,CI55B30362EF174813BB
97728638,CIC77FDB0344F54E32B1
97730235,CI2BF2E85C533C4D1AA3
97730452,CI6D0F00F6DC2D41E0A3
86100024,CID2270234B407491093
97730112,CI300DD81DDF8D45928E
97730615,CI7EF5F8FB1A8E47C6B4
97728629,CIDD1C977371EE4EBDB4
97730335,CI86167B066FF24EE881
97730238,CIE6E32E37990C430D82
97730460,CI4ADA907C1EEA4D82BA
86100025,CI998BFAA6EB7F4DE2AC
97730114,CI91B395C9EB4B4165B2
97730336,CI616FA008AD2942C69B
97730616,CIB7B4104129AB428BA4
97730002,CI1E30CD82E8374D8883
97730243,CIE55618D7857E42388C
97730461,CIABAD7D0EBC7E4B439A
86100026,CIF7BC872B87F549B7A1
97730337,CIE3204BBD05654B0B8F
97730619,CI3EBD0E7A3F3E408FAC
97730005,CI009762383C91406FA5
97730246,CIBF4CC65EDA2640EF86
97730462,CIC09306E16C2940F5AC
86100027,CI3A842E1310C7490585
97730125,CI44BBF5A0966A46CA8F
97730124,CI893DA09D7A014FF6AC
97730339,CI4D84291FB10E4399B3
97730667,CIBB2DA782947E4E93B1
97730022,CI68ED00DB61F940FA92
97730251,CI3CA36CE042324393A3
97730463,CI5ADE2C31FB004F049E
86100028,CI2714D7EBC59F41049E
97730126,CIBD40003637404BC6A3
97730668,CI4F2285BF5B5242F4B3
97730342,CI81491CE6B15748BF90
97730030,CI48D93E32F9ED48B690
97730266,CI4CAF6877C1C1450E81
97730466,CI2C1C8BD6C41B478BA3
86100029,CIBCAC05FBB85B400390
97730127,CIE54147BC68C44BAABA
97730343,CIEA7A355E6D594EE482
97730670,CI12EA5AF5C1E14040AC
97730054,CI3359166BFC0A472CA9
97730268,CI11781F47BE22405991
97730467,CI34F88B38B65B49E6AC
86100030,CIE75507A148404F3895
97730129,CI95A5C34DBB1F4244AD
97730344,CI1E377D3EEA89481ABA
86100001,CI6759CCF2A2D84AB1B5
97730057,CICEB2E53C57584CD784
97730271,CI278147389B254C67BB
97730468,CIDA175F37BDB24149A1
86100031,CI5239C4A220FE4A8DBC
97730143,CI4D5627713A74437BA6
97730345,CI355ABF94F3F54A4885
86100002,CIA2673388D21C43EC8B
97730058,CI792079071BA7405590
97730274,CI186A7BD6DB9940C09C
97730470,CI7D5577BC8B304ED5A8
86100032,CI469051B6577E4EC0A1
97730151,CI3D6AFF05F97F4C2484
97730346,CIC9CC0356F66E495A8E
86100003,CI79CDA8411C4947F68D
97730059,CIEA0EB2A2046642F3B1
97730475,CI3FA8101F0A5B4C479C
86100033,CI5682385876DF4984B8
97730153,CIA331D8A0B1B54857AB
